timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676157937365,407,HTTP Request,200,OK,Thread Group 1-22,text,true,,806,155,216,216,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,182
1676157937351,784,HTTP Request,200,OK,Thread Group 1-2,text,true,,804,155,350,350,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,784,0,324
1676157937461,770,HTTP Request,200,OK,Thread Group 1-56,text,true,,802,155,369,369,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,770,0,199
1676157937404,847,HTTP Request,200,OK,Thread Group 1-61,text,true,,796,155,371,371,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,847,0,293
1676157937438,953,HTTP Request,200,OK,Thread Group 1-82,text,true,,798,155,454,454,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,953,0,262
1676157937444,949,HTTP Request,200,OK,Thread Group 1-102,text,true,,804,155,454,454,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,949,0,219
1676157937586,818,HTTP Request,200,OK,Thread Group 1-184,text,true,,808,155,454,454,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,818,0,191
1676157937381,1025,HTTP Request,200,OK,Thread Group 1-39,text,true,,802,155,454,454,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1025,0,366
1676157937349,1062,HTTP Request,200,OK,Thread Group 1-6,text,true,,800,155,454,454,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1062,0,406
1676157937357,1421,HTTP Request,200,OK,Thread Group 1-13,text,true,,808,155,623,623,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1421,0,192
1676157937372,1407,HTTP Request,200,OK,Thread Group 1-30,text,true,,804,155,623,623,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1407,0,175
1676157937442,1391,HTTP Request,200,OK,Thread Group 1-93,text,true,,810,155,640,640,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1391,0,229
1676157937459,1478,HTTP Request,200,OK,Thread Group 1-55,text,true,,810,155,682,682,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1478,0,209
1676157937433,2191,HTTP Request,200,OK,Thread Group 1-66,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2191,0,240
1676157937353,2323,HTTP Request,200,OK,Thread Group 1-11,text,true,,810,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2323,0,327
1676157937437,2240,HTTP Request,200,OK,Thread Group 1-78,text,true,,812,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2240,0,251
1676157937404,2276,HTTP Request,200,OK,Thread Group 1-62,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2276,0,290
1676157937434,2247,HTTP Request,200,OK,Thread Group 1-69,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2247,0,255
1676157937458,2225,HTTP Request,200,OK,Thread Group 1-107,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2225,0,207
1676157937443,2240,HTTP Request,200,OK,Thread Group 1-94,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2240,0,221
1676157937442,2241,HTTP Request,200,OK,Thread Group 1-98,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2241,0,239
1676157937557,2129,HTTP Request,200,OK,Thread Group 1-200,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2129,0,139
1676157937540,2147,HTTP Request,200,OK,Thread Group 1-113,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2147,0,395
1676157937539,2148,HTTP Request,200,OK,Thread Group 1-110,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2148,0,378
1676157937539,2148,HTTP Request,200,OK,Thread Group 1-117,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2148,0,385
1676157937440,2247,HTTP Request,200,OK,Thread Group 1-90,text,true,,810,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2247,0,229
1676157937556,2134,HTTP Request,200,OK,Thread Group 1-205,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2134,0,146
1676157937442,2248,HTTP Request,200,OK,Thread Group 1-97,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2248,0,247
1676157937464,2228,HTTP Request,200,OK,Thread Group 1-123,text,true,,810,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2228,0,232
1676157937459,2233,HTTP Request,200,OK,Thread Group 1-52,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2233,0,205
1676157937550,2142,HTTP Request,200,OK,Thread Group 1-192,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2142,0,351
1676157937348,2346,HTTP Request,200,OK,Thread Group 1-1,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2346,0,331
1676157937410,2288,HTTP Request,200,OK,Thread Group 1-48,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2288,0,250
1676157937400,2301,HTTP Request,200,OK,Thread Group 1-47,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2301,0,289
1676157937437,2268,HTTP Request,200,OK,Thread Group 1-81,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2268,0,273
1676157937440,2266,HTTP Request,200,OK,Thread Group 1-89,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2266,0,250
1676157937435,2273,HTTP Request,200,OK,Thread Group 1-73,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2273,0,246
1676157937439,2269,HTTP Request,200,OK,Thread Group 1-86,text,true,,812,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2269,0,249
1676157937357,2352,HTTP Request,200,OK,Thread Group 1-14,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2352,0,322
1676157937557,2152,HTTP Request,200,OK,Thread Group 1-209,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2152,0,148
1676157937555,2157,HTTP Request,200,OK,Thread Group 1-208,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2157,0,149
1676157937391,2322,HTTP Request,200,OK,Thread Group 1-45,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2322,0,328
1676157937410,2303,HTTP Request,200,OK,Thread Group 1-65,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2303,0,288
1676157937556,2160,HTTP Request,200,OK,Thread Group 1-201,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2160,0,146
1676157937353,2364,HTTP Request,200,OK,Thread Group 1-10,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2364,0,370
1676157937351,2366,HTTP Request,200,OK,Thread Group 1-9,text,true,,798,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2366,0,368
1676157937382,2338,HTTP Request,200,OK,Thread Group 1-38,text,true,,798,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2338,0,340
1676157937361,2359,HTTP Request,200,OK,Thread Group 1-20,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2359,0,353
1676157937380,2341,HTTP Request,200,OK,Thread Group 1-37,text,true,,810,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2341,0,332
1676157937442,2280,HTTP Request,200,OK,Thread Group 1-101,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2280,0,246
1676157937399,2323,HTTP Request,200,OK,Thread Group 1-43,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2323,0,321
1676157937348,2377,HTTP Request,200,OK,Thread Group 1-4,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2377,0,374
1676157937595,2130,HTTP Request,200,OK,Thread Group 1-249,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2130,0,112
1676157937535,2192,HTTP Request,200,OK,Thread Group 1-138,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2192,0,350
1676157937373,2357,HTTP Request,200,OK,Thread Group 1-31,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2357,0,347
1676157937351,2382,HTTP Request,200,OK,Thread Group 1-8,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2382,0,339
1676157937556,2181,HTTP Request,200,OK,Thread Group 1-204,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2180,0,150
1676157937433,2304,HTTP Request,200,OK,Thread Group 1-77,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2303,0,274
1676157937557,2187,HTTP Request,200,OK,Thread Group 1-213,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2187,0,146
1676157937399,2345,HTTP Request,200,OK,Thread Group 1-57,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2345,0,315
1676157937456,2294,HTTP Request,200,OK,Thread Group 1-108,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2294,0,201
1676157937361,2390,HTTP Request,200,OK,Thread Group 1-17,text,true,,812,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2390,0,392
1676157937350,2401,HTTP Request,200,OK,Thread Group 1-7,text,true,,802,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2401,0,365
1676157937378,2374,HTTP Request,200,OK,Thread Group 1-35,text,true,,800,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2374,0,359
1676157937373,2380,HTTP Request,200,OK,Thread Group 1-32,text,true,,808,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2380,0,345
1676157937386,2367,HTTP Request,200,OK,Thread Group 1-44,text,true,,804,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2367,0,363
1676157937774,1981,HTTP Request,200,OK,Thread Group 1-22,text,true,,810,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1981,0,0
1676157937357,2398,HTTP Request,200,OK,Thread Group 1-15,text,true,,806,155,1000,1000,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2398,0,352
1676157937396,2361,HTTP Request,200,OK,Thread Group 1-54,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2361,0,334
1676157937394,2363,HTTP Request,200,OK,Thread Group 1-50,text,true,,810,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2363,0,336
1676157937358,2399,HTTP Request,200,OK,Thread Group 1-16,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2399,0,389
1676157937361,2399,HTTP Request,200,OK,Thread Group 1-18,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2399,0,381
1676157937401,2361,HTTP Request,200,OK,Thread Group 1-58,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2361,0,328
1676157937587,2178,HTTP Request,200,OK,Thread Group 1-187,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2178,0,190
1676157937376,2391,HTTP Request,200,OK,Thread Group 1-33,text,true,,810,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2391,0,364
1676157937366,2402,HTTP Request,200,OK,Thread Group 1-24,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2402,0,388
1676157937401,2376,HTTP Request,200,OK,Thread Group 1-60,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2376,0,336
1676157937368,2409,HTTP Request,200,OK,Thread Group 1-26,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2409,0,380
1676157937359,2462,HTTP Request,200,OK,Thread Group 1-19,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2462,0,388
1676157937365,2458,HTTP Request,200,OK,Thread Group 1-23,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2458,0,378
1676157937370,2455,HTTP Request,200,OK,Thread Group 1-28,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2455,0,379
1676157937435,2390,HTTP Request,200,OK,Thread Group 1-70,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2390,0,318
1676157937377,2492,HTTP Request,200,OK,Thread Group 1-34,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2492,0,349
1676157937379,2566,HTTP Request,200,OK,Thread Group 1-36,text,true,,804,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2566,0,362
1676157937368,2583,HTTP Request,200,OK,Thread Group 1-27,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2583,0,375
1676157937384,2574,HTTP Request,200,OK,Thread Group 1-41,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2574,0,365
1676157937388,2686,HTTP Request,200,OK,Thread Group 1-42,text,true,,816,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2686,0,336
1676157937383,2693,HTTP Request,200,OK,Thread Group 1-40,text,true,,804,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2693,0,360
1676157937490,2601,HTTP Request,200,OK,Thread Group 1-143,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2601,0,305
1676157937349,2745,HTTP Request,200,OK,Thread Group 1-5,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2745,0,431
1676157937436,2658,HTTP Request,200,OK,Thread Group 1-74,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2658,0,295
1676157937371,2725,HTTP Request,200,OK,Thread Group 1-29,text,true,,806,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2725,0,417
1676157937367,2729,HTTP Request,200,OK,Thread Group 1-25,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2729,0,384
1676157937401,2695,HTTP Request,200,OK,Thread Group 1-59,text,true,,808,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2695,0,353
1676157937586,2510,HTTP Request,200,OK,Thread Group 1-188,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2510,0,192
1676157937362,2736,HTTP Request,200,OK,Thread Group 1-21,text,true,,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2736,0,462
1676157939684,445,HTTP Request,502,Bad Gateway,Thread Group 1-94,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,802,155,999,999,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,445,0,0
1676157937551,2646,HTTP Request,200,OK,Thread Group 1-202,text,true,,800,155,998,998,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2646,0,242
1676157937351,2848,HTTP Request,200,OK,Thread Group 1-3,text,true,,804,155,998,998,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2848,0,493
1676157939690,510,HTTP Request,502,Bad Gateway,Thread Group 1-97,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,998,998,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,510,0,0
1676157939692,513,HTTP Request,502,Bad Gateway,Thread Group 1-123,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,802,155,997,997,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,513,0,0
1676157937440,2768,HTTP Request,200,OK,Thread Group 1-85,text,true,,804,155,996,996,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2768,0,396
1676157939702,507,HTTP Request,502,Bad Gateway,Thread Group 1-47,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,996,996,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,507,0,0
1676157939695,514,HTTP Request,502,Bad Gateway,Thread Group 1-1,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,996,996,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,514,0,0
1676157937354,2857,HTTP Request,200,OK,Thread Group 1-12,text,true,,802,155,994,994,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2857,0,489
1676157939705,507,HTTP Request,502,Bad Gateway,Thread Group 1-81,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,994,994,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,507,0,0
1676157937388,2826,HTTP Request,200,OK,Thread Group 1-46,text,true,,800,155,993,993,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2826,0,436
1676157939684,542,HTTP Request,502,Bad Gateway,Thread Group 1-107,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,993,993,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,542,0,0
1676157937551,2677,HTTP Request,200,OK,Thread Group 1-195,text,true,,804,155,992,992,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2677,0,396
1676157937458,2771,HTTP Request,200,OK,Thread Group 1-116,text,true,,806,155,992,992,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2770,0,388
1676157937518,2715,HTTP Request,200,OK,Thread Group 1-111,text,true,,804,155,992,992,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2715,0,428
1676157937541,2692,HTTP Request,200,OK,Thread Group 1-153,text,true,,800,155,992,992,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2692,0,373
1676157939717,521,HTTP Request,502,Bad Gateway,Thread Group 1-10,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,802,155,992,992,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,521,0,0
1676157937586,2654,HTTP Request,200,OK,Thread Group 1-183,text,true,,800,155,991,991,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2654,0,323
1676157939714,538,HTTP Request,502,Bad Gateway,Thread Group 1-65,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,796,155,991,991,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,538,0,0
1676157939706,560,HTTP Request,502,Bad Gateway,Thread Group 1-89,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,990,990,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,560,0,0
1676157937560,2707,HTTP Request,200,OK,Thread Group 1-177,text,true,,810,155,989,989,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2707,0,347
1676157939716,552,HTTP Request,502,Bad Gateway,Thread Group 1-201,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,796,155,989,989,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,552,0,0
1676157937395,2875,HTTP Request,200,OK,Thread Group 1-53,text,true,,804,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2875,0,448
1676157937501,2775,HTTP Request,502,Bad Gateway,Thread Group 1-151,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2775,0,1024
1676157937492,2788,HTTP Request,502,Bad Gateway,Thread Group 1-147,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,804,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2788,0,1102
1676157937506,2775,HTTP Request,502,Bad Gateway,Thread Group 1-87,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,792,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2775,0,1008
1676157939726,558,HTTP Request,502,Bad Gateway,Thread Group 1-4,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,558,0,0
1676157937501,2784,HTTP Request,502,Bad Gateway,Thread Group 1-152,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2783,0,1378
1676157937511,2774,HTTP Request,502,Bad Gateway,Thread Group 1-96,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,792,155,988,988,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2774,0,1001
1676157937576,2710,HTTP Request,502,Bad Gateway,Thread Group 1-128,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,987,987,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2710,0,1237
1676157937586,2709,HTTP Request,200,OK,Thread Group 1-210,text,true,,808,155,987,987,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2709,0,367
1676157939753,545,HTTP Request,502,Bad Gateway,Thread Group 1-35,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,792,155,987,987,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,545,0,0
1676157937493,2806,HTTP Request,502,Bad Gateway,Thread Group 1-137,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,986,986,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2806,0,1297
1676157939727,573,HTTP Request,502,Bad Gateway,Thread Group 1-138,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,986,986,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,573,0,0
1676157939722,578,HTTP Request,502,Bad Gateway,Thread Group 1-43,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,792,155,986,986,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,578,0,0
1676157939721,579,HTTP Request,502,Bad Gateway,Thread Group 1-37,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,986,986,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,579,0,0
1676157937496,2806,HTTP Request,502,Bad Gateway,Thread Group 1-145,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,986,986,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2806,0,1293
1676157939765,549,HTTP Request,502,Bad Gateway,Thread Group 1-187,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,796,155,983,983,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,549,0,0
1676157939822,495,HTTP Request,502,Bad Gateway,Thread Group 1-19,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,982,982,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,495,0,0
1676157937505,2818,HTTP Request,502,Bad Gateway,Thread Group 1-135,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,788,155,981,981,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2818,0,1018
1676157939767,569,HTTP Request,502,Bad Gateway,Thread Group 1-33,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,981,981,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,569,0,0
1676157937503,2840,HTTP Request,502,Bad Gateway,Thread Group 1-64,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,980,980,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2840,0,1028
1676157939755,594,HTTP Request,502,Bad Gateway,Thread Group 1-15,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,804,155,980,980,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,594,0,0
1676157939778,571,HTTP Request,502,Bad Gateway,Thread Group 1-60,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,980,980,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,571,0,0
1676157937540,2824,HTTP Request,200,OK,Thread Group 1-122,text,true,,806,155,978,978,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2824,0,399
1676157939734,630,HTTP Request,502,Bad Gateway,Thread Group 1-8,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,978,978,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,630,0,0
1676157939744,625,HTTP Request,502,Bad Gateway,Thread Group 1-57,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,977,977,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,625,0,0
1676157939946,444,HTTP Request,502,Bad Gateway,Thread Group 1-36,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,796,155,976,976,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,444,0,0
1676157937551,2860,HTTP Request,200,OK,Thread Group 1-158,text,true,,802,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2860,0,403
1676157937493,2919,HTTP Request,502,Bad Gateway,Thread Group 1-114,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2919,0,1642
1676157937559,2854,HTTP Request,502,Bad Gateway,Thread Group 1-173,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,800,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2854,0,2081
1676157937521,2895,HTTP Request,502,Bad Gateway,Thread Group 1-115,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,798,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2895,0,2112
1676157937520,2903,HTTP Request,502,Bad Gateway,Thread Group 1-162,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,792,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2903,0,2109
1676157937558,2880,HTTP Request,502,Bad Gateway,Thread Group 1-193,text,false,Msg_Erro: Poxa vida a api respondeu com outro status code!,794,155,975,975,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,2880,0,2118
